date,hour,day_of_week,is_weekend,intersection_id,intersection_name,vehicle_count,avg_speed_kmh,avg_wait_time_sec,congestion_level,queue_length_ns,queue_length_ew
2025-03-20,19,Thursday,False,INT-07,Business Bay - Marasi Dr,1459,22.8,117.2,0.784,343,340
2025-03-20,20,Thursday,False,INT-07,Business Bay - Marasi Dr,743,33.6,52.6,0.399,90,89
2025-03-20,21,Thursday,False,INT-07,Business Bay - Marasi Dr,935,32.1,69.7,0.502,139,139
2025-03-20,22,Thursday,False,INT-07,Business Bay - Marasi Dr,554,44.8,41.6,0.298,50,51
2025-03-20,23,Thursday,False,INT-07,Business Bay - Marasi Dr,290,49.4,21.8,0.156,14,12
2025-03-20,0,Thursday,False,INT-08,Dubai Mall Junction,194,57.7,10.7,0.097,6,4
2025-03-20,1,Thursday,False,INT-08,Dubai Mall Junction,144,57.3,8.2,0.072,6,0
2025-03-20,2,Thursday,False,INT-08,Dubai Mall Junction,95,55.6,0.0,0.048,0,0
2025-03-20,3,Thursday,False,INT-08,Dubai Mall Junction,62,58.0,3.0,0.031,0,0
2025-03-20,4,Thursday,False,INT-08,Dubai Mall Junction,71,57.9,0.0,0.036,0,1
2025-03-20,5,Thursday,False,INT-08,Dubai Mall Junction,133,58.2,11.8,0.067,0,2
2025-03-20,6,Thursday,False,INT-08,Dubai Mall Junction,347,44.9,28.1,0.174,18,21
2025-03-20,7,Thursday,False,INT-08,Dubai Mall Junction,611,46.0,51.0,0.306,50,54
2025-03-20,8,Thursday,False,INT-08,Dubai Mall Junction,1650,14.8,121.1,0.826,406,410
2025-03-20,9,Thursday,False,INT-08,Dubai Mall Junction,1218,24.5,95.7,0.61,225,223
2025-03-20,10,Thursday,False,INT-08,Dubai Mall Junction,1179,26.4,93.7,0.59,208,205
2025-03-20,11,Thursday,False,INT-08,Dubai Mall Junction,845,38.3,57.1,0.423,104,105
2025-03-20,12,Thursday,False,INT-08,Dubai Mall Junction,1087,29.2,70.9,0.544,177,174
2025-03-20,13,Thursday,False,INT-08,Dubai Mall Junction,1078,29.9,77.4,0.54,171,173
2025-03-20,14,Thursday,False,INT-08,Dubai Mall Junction,926,35.5,67.4,0.463,127,127
2025-03-20,15,Thursday,False,INT-08,Dubai Mall Junction,1011,33.9,60.2,0.506,153,156
2025-03-20,16,Thursday,False,INT-08,Dubai Mall Junction,1157,27.8,74.6,0.579,199,200
2025-03-20,17,Thursday,False,INT-08,Dubai Mall Junction,1329,25.2,84.9,0.665,267,264
2025-03-20,18,Thursday,False,INT-08,Dubai Mall Junction,1555,20.9,108.9,0.778,364,361
2025-03-20,19,Thursday,False,INT-08,Dubai Mall Junction,1375,26.1,94.9,0.688,285,282
2025-03-20,20,Thursday,False,INT-08,Dubai Mall Junction,1000,34.0,60.4,0.501,149,148
2025-03-20,21,Thursday,False,INT-08,Dubai Mall Junction,807,39.7,63.5,0.404,96,98
2025-03-20,22,Thursday,False,INT-08,Dubai Mall Junction,675,45.2,41.4,0.338,65,69
2025-03-20,23,Thursday,False,INT-08,Dubai Mall Junction,321,51.5,23.9,0.161,14,19
2025-03-20,0,Thursday,False,INT-09,Al Quoz Industrial,163,56.9,22.6,0.077,0,3
2025-03-20,1,Thursday,False,INT-09,Al Quoz Industrial,151,55.6,13.2,0.072,3,4
2025-03-20,2,Thursday,False,INT-09,Al Quoz Industrial,104,59.2,1.1,0.049,1,0
2025-03-20,3,Thursday,False,INT-09,Al Quoz Industrial,69,57.1,0.0,0.033,2,1
2025-03-20,4,Thursday,False,INT-09,Al Quoz Industrial,70,58.8,20.2,0.033,2,1
2025-03-20,5,Thursday,False,INT-09,Al Quoz Industrial,140,58.9,23.0,0.066,5,5
2025-03-20,6,Thursday,False,INT-09,Al Quoz Industrial,413,44.5,33.8,0.196,25,23
2025-03-20,7,Thursday,False,INT-09,Al Quoz Industrial,864,33.9,62.8,0.41,105,107
2025-03-20,8,Thursday,False,INT-09,Al Quoz Industrial,1277,24.3,93.6,0.606,230,235
2025-03-20,9,Thursday,False,INT-09,Al Quoz Industrial,1161,24.9,64.0,0.551,194,190
2025-03-20,10,Thursday,False,INT-09,Al Quoz Industrial,1303,24.3,89.7,0.618,246,242
2025-03-20,11,Thursday,False,INT-09,Al Quoz Industrial,702,40.8,55.7,0.333,70,70
2025-03-20,12,Thursday,False,INT-09,Al Quoz Industrial,1045,32.1,69.9,0.496,157,159
2025-03-20,13,Thursday,False,INT-09,Al Quoz Industrial,1064,32.7,74.3,0.505,161,164
2025-03-20,14,Thursday,False,INT-09,Al Quoz Industrial,761,38.3,40.7,0.361,81,82
2025-03-20,15,Thursday,False,INT-09,Al Quoz Industrial,692,38.9,31.4,0.328,70,65
2025-03-20,16,Thursday,False,INT-09,Al Quoz Industrial,1070,36.2,77.0,0.507,162,162
2025-03-20,17,Thursday,False,INT-09,Al Quoz Industrial,1344,22.0,91.7,0.637,253,258
2025-03-20,18,Thursday,False,INT-09,Al Quoz Industrial,1336,19.3,82.3,0.634,254,253
2025-03-20,19,Thursday,False,INT-09,Al Quoz Industrial,1608,19.7,110.2,0.763,369,370
2025-03-20,20,Thursday,False,INT-09,Al Quoz Industrial,1014,32.1,80.7,0.481,145,143
2025-03-20,21,Thursday,False,INT-09,Al Quoz Industrial,926,37.6,62.2,0.439,121,123
2025-03-20,22,Thursday,False,INT-09,Al Quoz Industrial,647,42.4,31.4,0.307,61,58
2025-03-20,23,Thursday,False,INT-09,Al Quoz Industrial,323,50.7,23.9,0.153,10,15
2025-03-20,0,Thursday,False,INT-10,Jumeirah Beach Rd,241,56.1,16.3,0.105,7,10
2025-03-20,1,Thursday,False,INT-10,Jumeirah Beach Rd,178,48.8,0.0,0.077,5,5
2025-03-20,2,Thursday,False,INT-10,Jumeirah Beach Rd,92,56.5,13.1,0.04,0,3
2025-03-20,3,Thursday,False,INT-10,Jumeirah Beach Rd,56,59.7,7.0,0.024,1,1
2025-03-20,4,Thursday,False,INT-10,Jumeirah Beach Rd,107,59.1,8.0,0.047,0,0
2025-03-20,5,Thursday,False,INT-10,Jumeirah Beach Rd,178,55.4,2.7,0.077,1,3
2025-03-20,6,Thursday,False,INT-10,Jumeirah Beach Rd,385,51.4,14.2,0.167,19,17
2025-03-20,7,Thursday,False,INT-10,Jumeirah Beach Rd,1089,36.3,87.7,0.473,151,154
2025-03-20,8,Thursday,False,INT-10,Jumeirah Beach Rd,1201,26.5,71.9,0.522,186,187
2025-03-20,9,Thursday,False,INT-10,Jumeirah Beach Rd,1107,31.7,86.1,0.481,159,160
2025-03-20,10,Thursday,False,INT-10,Jumeirah Beach Rd,1075,31.6,76.3,0.467,153,152
2025-03-20,11,Thursday,False,INT-10,Jumeirah Beach Rd,852,40.9,47.7,0.37,93,94
2025-03-20,12,Thursday,False,INT-10,Jumeirah Beach Rd,1349,32.2,85.4,0.586,236,241
2025-03-20,13,Thursday,False,INT-10,Jumeirah Beach Rd,1063,39.0,77.5,0.462,146,148
2025-03-20,14,Thursday,False,INT-10,Jumeirah Beach Rd,1104,31.2,69.6,0.48,159,159
2025-03-20,15,Thursday,False,INT-10,Jumeirah Beach Rd,777,36.2,39.2,0.338,79,78
2025-03-20,16,Thursday,False,INT-10,Jumeirah Beach Rd,1022,38.7,41.1,0.444,138,136
2025-03-20,17,Thursday,False,INT-10,Jumeirah Beach Rd,1923,14.3,116.3,0.836,480,484
2025-03-20,18,Thursday,False,INT-10,Jumeirah Beach Rd,1748,18.9,106.4,0.76,401,398
2025-03-20,19,Thursday,False,INT-10,Jumeirah Beach Rd,1491,30.4,81.8,0.648,291,289
2025-03-20,20,Thursday,False,INT-10,Jumeirah Beach Rd,1517,24.0,110.6,0.659,298,300
2025-03-20,21,Thursday,False,INT-10,Jumeirah Beach Rd,902,42.2,45.3,0.392,106,106
2025-03-20,22,Thursday,False,INT-10,Jumeirah Beach Rd,599,48.0,21.7,0.26,46,47
2025-03-20,23,Thursday,False,INT-10,Jumeirah Beach Rd,414,47.3,44.2,0.18,24,24
2025-03-20,0,Thursday,False,INT-11,Palm Jumeirah Tunnel,208,57.5,7.4,0.087,5,6
2025-03-20,1,Thursday,False,INT-11,Palm Jumeirah Tunnel,106,53.8,24.9,0.045,1,4
2025-03-20,2,Thursday,False,INT-11,Palm Jumeirah Tunnel,120,64.4,0.0,0.05,2,2
2025-03-20,3,Thursday,False,INT-11,Palm Jumeirah Tunnel,100,56.1,0.0,0.042,2,0
2025-03-20,4,Thursday,False,INT-11,Palm Jumeirah Tunnel,118,55.7,30.1,0.05,2,1
2025-03-20,5,Thursday,False,INT-11,Palm Jumeirah Tunnel,149,56.8,11.6,0.063,2,4
2025-03-20,6,Thursday,False,INT-11,Palm Jumeirah Tunnel,370,51.1,13.7,0.155,13,18
2025-03-20,7,Thursday,False,INT-11,Palm Jumeirah Tunnel,1278,30.8,73.8,0.537,203,208
2025-03-20,8,Thursday,False,INT-11,Palm Jumeirah Tunnel,1626,22.5,110.1,0.683,337,335
2025-03-20,9,Thursday,False,INT-11,Palm Jumeirah Tunnel,1707,17.7,100.6,0.717,369,365
2025-03-20,10,Thursday,False,INT-11,Palm Jumeirah Tunnel,1162,32.9,77.4,0.488,176,170
2025-03-20,11,Thursday,False,INT-11,Palm Jumeirah Tunnel,1003,37.5,63.1,0.421,126,127
2025-03-20,12,Thursday,False,INT-11,Palm Jumeirah Tunnel,1592,19.2,84.1,0.669,318,320
2025-03-20,13,Thursday,False,INT-11,Palm Jumeirah Tunnel,1420,27.8,91.6,0.596,257,260
2025-03-20,14,Thursday,False,INT-11,Palm Jumeirah Tunnel,1177,31.5,83.8,0.494,173,173
2025-03-20,15,Thursday,False,INT-11,Palm Jumeirah Tunnel,1081,35.1,61.2,0.454,147,148
2025-03-20,16,Thursday,False,INT-11,Palm Jumeirah Tunnel,1260,26.4,75.9,0.529,201,200
2025-03-20,17,Thursday,False,INT-11,Palm Jumeirah Tunnel,1454,24.4,72.5,0.611,266,267
2025-03-20,18,Thursday,False,INT-11,Palm Jumeirah Tunnel,1963,14.8,112.8,0.825,488,482
2025-03-20,19,Thursday,False,INT-11,Palm Jumeirah Tunnel,1632,23.2,97.6,0.685,334,333
2025-03-20,20,Thursday,False,INT-11,Palm Jumeirah Tunnel,1456,28.2,90.0,0.612,266,265
2025-03-20,21,Thursday,False,INT-11,Palm Jumeirah Tunnel,993,33.4,81.1,0.417,121,128
2025-03-20,22,Thursday,False,INT-11,Palm Jumeirah Tunnel,767,43.9,36.5,0.322,73,76
2025-03-20,23,Thursday,False,INT-11,Palm Jumeirah Tunnel,384,51.3,18.7,0.161,19,18
2025-03-20,0,Thursday,False,INT-12,Marina Walk - JBR,178,59.2,10.7,0.071,4,4
2025-03-20,1,Thursday,False,INT-12,Marina Walk - JBR,129,59.4,0.0,0.051,3,2
2025-03-20,2,Thursday,False,INT-12,Marina Walk - JBR,121,54.1,1.5,0.048,2,1
2025-03-20,3,Thursday,False,INT-12,Marina Walk - JBR,117,56.3,0.0,0.046,1,3
2025-03-20,4,Thursday,False,INT-12,Marina Walk - JBR,148,62.7,26.0,0.059,0,0
2025-03-20,5,Thursday,False,INT-12,Marina Walk - JBR,188,59.1,1.6,0.074,5,3
2025-03-20,6,Thursday,False,INT-12,Marina Walk - JBR,524,48.3,21.4,0.208,32,34
2025-03-20,7,Thursday,False,INT-12,Marina Walk - JBR,1302,31.2,65.4,0.516,202,202
2025-03-20,8,Thursday,False,INT-12,Marina Walk - JBR,1805,22.1,100.1,0.715,388,384
2025-03-20,9,Thursday,False,INT-12,Marina Walk - JBR,1644,23.8,103.6,0.651,324,323
2025-03-20,10,Thursday,False,INT-12,Marina Walk - JBR,1113,41.8,57.9,0.441,147,147
2025-03-20,11,Thursday,False,INT-12,Marina Walk - JBR,895,41.5,55.0,0.355,95,93
2025-03-20,12,Thursday,False,INT-12,Marina Walk - JBR,1181,41.4,58.6,0.468,164,163
2025-03-20,13,Thursday,False,INT-12,Marina Walk - JBR,1274,33.2,66.1,0.505,191,192
2025-03-20,14,Thursday,False,INT-12,Marina Walk - JBR,1648,26.7,81.5,0.653,322,322
2025-03-20,15,Thursday,False,INT-12,Marina Walk - JBR,1144,37.3,75.8,0.453,152,154
2025-03-20,16,Thursday,False,INT-12,Marina Walk - JBR,1369,31.3,84.2,0.542,224,224
2025-03-20,17,Thursday,False,INT-12,Marina Walk - JBR,1439,30.7,108.8,0.57,247,248
2025-03-20,18,Thursday,False,INT-12,Marina Walk - JBR,1808,27.3,106.7,0.716,388,387
2025-03-20,19,Thursday,False,INT-12,Marina Walk - JBR,1550,26.6,84.2,0.614,283,285
2025-03-20,20,Thursday,False,INT-12,Marina Walk - JBR,1491,25.9,80.9,0.591,264,264
2025-03-20,21,Thursday,False,INT-12,Marina Walk - JBR,1486,30.1,86.2,0.589,262,262
2025-03-20,22,Thursday,False,INT-12,Marina Walk - JBR,774,45.2,36.4,0.307,70,70
2025-03-20,23,Thursday,False,INT-12,Marina Walk - JBR,429,49.1,25.8,0.17,21,23
2025-03-20,0,Thursday,False,INT-13,DIP - Al Asayel St,292,58.7,17.1,0.107,6,9
2025-03-20,1,Thursday,False,INT-13,DIP - Al Asayel St,160,53.8,2.0,0.059,2,5
2025-03-20,2,Thursday,False,INT-13,DIP - Al Asayel St,141,52.8,0.0,0.052,2,0
2025-03-20,3,Thursday,False,INT-13,DIP - Al Asayel St,129,56.5,3.3,0.047,0,0
2025-03-20,4,Thursday,False,INT-13,DIP - Al Asayel St,72,52.3,0.0,0.026,1,0
2025-03-20,5,Thursday,False,INT-13,DIP - Al Asayel St,153,54.8,0.0,0.056,2,3
2025-03-20,6,Thursday,False,INT-13,DIP - Al Asayel St,605,48.9,33.3,0.222,41,40
2025-03-20,7,Thursday,False,INT-13,DIP - Al Asayel St,1276,33.0,74.0,0.467,178,178
2025-03-20,8,Thursday,False,INT-13,DIP - Al Asayel St,1791,22.5,102.9,0.656,352,350
2025-03-20,9,Thursday,False,INT-13,DIP - Al Asayel St,1784,22.2,87.3,0.653,348,346
2025-03-20,10,Thursday,False,INT-13,DIP - Al Asayel St,1238,37.4,63.5,0.453,169,166
2025-03-20,11,Thursday,False,INT-13,DIP - Al Asayel St,1201,36.8,42.4,0.44,157,157
2025-03-20,12,Thursday,False,INT-13,DIP - Al Asayel St,1210,32.2,71.1,0.443,161,162
2025-03-20,13,Thursday,False,INT-13,DIP - Al Asayel St,1466,26.7,66.3,0.537,238,234
2025-03-20,14,Thursday,False,INT-13,DIP - Al Asayel St,1328,36.5,65.5,0.486,195,192
2025-03-20,15,Thursday,False,INT-13,DIP - Al Asayel St,1163,36.4,64.7,0.426,150,146
2025-03-20,16,Thursday,False,INT-13,DIP - Al Asayel St,1362,30.6,85.1,0.499,201,205
2025-03-20,17,Thursday,False,INT-13,DIP - Al Asayel St,1302,31.8,60.7,0.477,184,186
2025-03-20,18,Thursday,False,INT-13,DIP - Al Asayel St,2352,16.8,122.2,0.861,606,610
2025-03-20,19,Thursday,False,INT-13,DIP - Al Asayel St,1920,23.5,106.3,0.703,403,407
2025-03-20,20,Thursday,False,INT-13,DIP - Al Asayel St,1718,28.3,83.1,0.629,320,322
2025-03-20,21,Thursday,False,INT-13,DIP - Al Asayel St,1180,39.6,72.0,0.432,151,150
2025-03-20,22,Thursday,False,INT-13,DIP - Al Asayel St,659,43.0,32.1,0.241,47,49
2025-03-20,23,Thursday,False,INT-13,DIP - Al Asayel St,547,44.0,25.2,0.2,31,34
2025-03-20,0,Thursday,False,INT-14,Academic City Roundabout,233,59.8,0.0,0.083,4,4
2025-03-20,1,Thursday,False,INT-14,Academic City Roundabout,177,54.9,10.4,0.063,2,4
2025-03-20,2,Thursday,False,INT-14,Academic City Roundabout,148,58.1,10.6,0.053,0,2
2025-03-20,3,Thursday,False,INT-14,Academic City Roundabout,90,56.0,5.3,0.032,1,0
2025-03-20,4,Thursday,False,INT-14,Academic City Roundabout,101,58.3,25.1,0.036,2,3
2025-03-20,5,Thursday,False,INT-14,Academic City Roundabout,176,54.2,17.1,0.063,8,1
2025-03-20,6,Thursday,False,INT-14,Academic City Roundabout,431,55.8,9.9,0.153,19,23
2025-03-20,7,Thursday,False,INT-14,Academic City Roundabout,1314,29.2,54.1,0.468,181,185
2025-03-20,8,Thursday,False,INT-14,Academic City Roundabout,1770,29.5,86.1,0.63,334,332
2025-03-20,9,Thursday,False,INT-14,Academic City Roundabout,1655,29.1,81.8,0.589,294,291
2025-03-20,10,Thursday,False,INT-14,Academic City Roundabout,1165,37.3,72.7,0.415,143,145
2025-03-20,11,Thursday,False,INT-14,Academic City Roundabout,1298,39.7,55.8,0.462,179,182
2025-03-20,12,Thursday,False,INT-14,Academic City Roundabout,1234,40.1,79.0,0.439,164,161
2025-03-20,13,Thursday,False,INT-14,Academic City Roundabout,1565,31.5,85.6,0.557,260,262
2025-03-20,14,Thursday,False,INT-14,Academic City Roundabout,1486,34.7,76.6,0.529,231,235
2025-03-20,15,Thursday,False,INT-14,Academic City Roundabout,925,43.7,41.7,0.329,90,90
2025-03-20,16,Thursday,False,INT-14,Academic City Roundabout,1745,29.1,87.9,0.621,327,326
2025-03-20,17,Thursday,False,INT-14,Academic City Roundabout,2145,11.5,135.5,0.763,493,490
2025-03-20,18,Thursday,False,INT-14,Academic City Roundabout,2398,13.5,134.4,0.853,614,610
2025-03-20,19,Thursday,False,INT-14,Academic City Roundabout,1840,29.3,84.9,0.655,361,364
2025-03-20,20,Thursday,False,INT-14,Academic City Roundabout,1929,21.8,94.6,0.686,394,398
2025-03-20,21,Thursday,False,INT-14,Academic City Roundabout,1240,37.0,90.4,0.441,164,165
2025-03-20,22,Thursday,False,INT-14,Academic City Roundabout,930,40.8,45.4,0.331,90,90
2025-03-20,23,Thursday,False,INT-14,Academic City Roundabout,469,50.4,15.9,0.167,22,21
2025-03-20,0,Thursday,False,INT-15,Hessa Street - Al Barsha,229,56.4,0.0,0.078,3,5
2025-03-20,1,Thursday,False,INT-15,Hessa Street - Al Barsha,222,56.5,7.4,0.076,2,3
2025-03-20,2,Thursday,False,INT-15,Hessa Street - Al Barsha,185,59.4,4.9,0.063,4,8
2025-03-20,3,Thursday,False,INT-15,Hessa Street - Al Barsha,147,56.4,6.9,0.05,0,3
2025-03-20,4,Thursday,False,INT-15,Hessa Street - Al Barsha,128,55.9,11.0,0.044,2,3
2025-03-20,5,Thursday,False,INT-15,Hessa Street - Al Barsha,206,55.0,4.4,0.07,2,4
2025-03-20,6,Thursday,False,INT-15,Hessa Street - Al Barsha,524,46.0,39.6,0.179,25,29
2025-03-20,7,Thursday,False,INT-15,Hessa Street - Al Barsha,1312,35.9,55.9,0.448,180,175
2025-03-20,8,Thursday,False,INT-15,Hessa Street - Al Barsha,2379,13.9,135.9,0.813,580,583
2025-03-20,9,Thursday,False,INT-15,Hessa Street - Al Barsha,1425,29.9,62.6,0.487,209,206
2025-03-20,10,Thursday,False,INT-15,Hessa Street - Al Barsha,1186,40.3,56.4,0.405,145,143
2025-03-20,11,Thursday,False,INT-15,Hessa Street - Al Barsha,1343,33.8,82.7,0.459,185,183
2025-03-20,12,Thursday,False,INT-15,Hessa Street - Al Barsha,1505,32.0,77.0,0.514,231,233
2025-03-20,13,Thursday,False,INT-15,Hessa Street - Al Barsha,1473,37.7,91.3,0.503,222,224
2025-03-20,14,Thursday,False,INT-15,Hessa Street - Al Barsha,1503,26.9,82.9,0.514,231,230
2025-03-20,15,Thursday,False,INT-15,Hessa Street - Al Barsha,1312,35.5,62.1,0.448,175,176
2025-03-20,16,Thursday,False,INT-15,Hessa Street - Al Barsha,1665,28.9,65.4,0.569,284,284
2025-03-20,17,Thursday,False,INT-15,Hessa Street - Al Barsha,1563,30.2,73.3,0.534,247,247
2025-03-20,18,Thursday,False,INT-15,Hessa Street - Al Barsha,2302,21.4,109.9,0.787,542,540
2025-03-20,19,Thursday,False,INT-15,Hessa Street - Al Barsha,2397,17.1,119.9,0.819,590,590
2025-03-20,20,Thursday,False,INT-15,Hessa Street - Al Barsha,1370,35.1,62.9,0.468,193,191
2025-03-20,21,Thursday,False,INT-15,Hessa Street - Al Barsha,1466,31.1,76.9,0.501,219,219
2025-03-20,22,Thursday,False,INT-15,Hessa Street - Al Barsha,873,39.8,51.2,0.298,78,80
2025-03-20,23,Thursday,False,INT-15,Hessa Street - Al Barsha,374,55.6,21.5,0.128,11,12
2025-03-20,0,Thursday,False,INT-16,Dubai Airport - Terminal 3,241,54.2,25.3,0.078,7,6
2025-03-20,1,Thursday,False,INT-16,Dubai Airport - Terminal 3,206,54.3,0.7,0.067,1,7
2025-03-20,2,Thursday,False,INT-16,Dubai Airport - Terminal 3,156,52.7,0.0,0.051,0,4
2025-03-20,3,Thursday,False,INT-16,Dubai Airport - Terminal 3,128,58.8,4.7,0.042,5,2
2025-03-20,4,Thursday,False,INT-16,Dubai Airport - Terminal 3,166,56.7,18.6,0.054,1,2
2025-03-20,5,Thursday,False,INT-16,Dubai Airport - Terminal 3,181,60.2,15.9,0.059,4,3
2025-03-20,6,Thursday,False,INT-16,Dubai Airport - Terminal 3,529,47.0,19.3,0.172,25,25
2025-03-20,7,Thursday,False,INT-16,Dubai Airport - Terminal 3,1260,36.6,63.4,0.409,151,153
2025-03-20,8,Thursday,False,INT-16,Dubai Airport - Terminal 3,2105,20.4,97.9,0.683,432,432
2025-03-20,9,Thursday,False,INT-16,Dubai Airport - Terminal 3,1807,26.7,85.4,0.586,318,315
2025-03-20,10,Thursday,False,INT-16,Dubai Airport - Terminal 3,1525,31.3,56.9,0.494,221,226
2025-03-20,11,Thursday,False,INT-16,Dubai Airport - Terminal 3,1269,32.0,60.3,0.411,155,157
2025-03-20,12,Thursday,False,INT-16,Dubai Airport - Terminal 3,1461,29.9,77.3,0.474,205,209
2025-03-20,13,Thursday,False,INT-16,Dubai Airport - Terminal 3,1482,34.0,74.7,0.481,214,214
2025-03-20,14,Thursday,False,INT-16,Dubai Airport - Terminal 3,1634,30.4,88.4,0.53,257,261
2025-03-20,15,Thursday,False,INT-16,Dubai Airport - Terminal 3,1135,40.3,57.5,0.368,123,130
2025-03-20,16,Thursday,False,INT-16,Dubai Airport - Terminal 3,1271,42.2,64.2,0.412,154,153
2025-03-20,17,Thursday,False,INT-16,Dubai Airport - Terminal 3,1839,30.0,86.1,0.596,327,328
2025-03-20,18,Thursday,False,INT-16,Dubai Airport - Terminal 3,2049,22.2,82.5,0.664,409,408
2025-03-20,19,Thursday,False,INT-16,Dubai Airport - Terminal 3,2325,23.6,108.1,0.754,524,524
2025-03-20,20,Thursday,False,INT-16,Dubai Airport - Terminal 3,1817,27.9,88.5,0.589,319,321
2025-03-20,21,Thursday,False,INT-16,Dubai Airport - Terminal 3,1466,36.1,69.7,0.475,207,208
2025-03-20,22,Thursday,False,INT-16,Dubai Airport - Terminal 3,1089,38.3,55.1,0.353,114,114
2025-03-20,23,Thursday,False,INT-16,Dubai Airport - Terminal 3,343,50.5,10.3,0.111,14,10
2025-03-21,0,Friday,True,INT-01,Al Rigga - Salahuddin,64,57.2,23.2,0.068,2,0
2025-03-21,1,Friday,True,INT-01,Al Rigga - Salahuddin,36,53.5,2.9,0.038,0,0
2025-03-21,2,Friday,True,INT-01,Al Rigga - Salahuddin,25,59.4,0.0,0.026,0,0
2025-03-21,3,Friday,True,INT-01,Al Rigga - Salahuddin,29,54.5,36.0,0.031,0,1
2025-03-21,4,Friday,True,INT-01,Al Rigga - Salahuddin,32,54.1,0.5,0.034,0,1
2025-03-21,5,Friday,True,INT-01,Al Rigga - Salahuddin,51,56.7,5.8,0.054,0,0
2025-03-21,6,Friday,True,INT-01,Al Rigga - Salahuddin,103,50.8,7.3,0.109,1,6
2025-03-21,7,Friday,True,INT-01,Al Rigga - Salahuddin,249,48.6,29.5,0.263,20,19
2025-03-21,8,Friday,True,INT-01,Al Rigga - Salahuddin,445,39.3,61.9,0.47,61,61
2025-03-21,9,Friday,True,INT-01,Al Rigga - Salahuddin,404,38.5,52.5,0.427,50,51
2025-03-21,10,Friday,True,INT-01,Al Rigga - Salahuddin,420,36.8,83.6,0.444,52,51
2025-03-21,11,Friday,True,INT-01,Al Rigga - Salahuddin,345,39.7,67.0,0.364,37,34
2025-03-21,12,Friday,True,INT-01,Al Rigga - Salahuddin,607,25.7,101.9,0.641,120,116
2025-03-21,13,Friday,True,INT-01,Al Rigga - Salahuddin,485,34.0,81.6,0.512,72,74
2025-03-21,14,Friday,True,INT-01,Al Rigga - Salahuddin,367,38.0,53.8,0.388,48,38
2025-03-21,15,Friday,True,INT-01,Al Rigga - Salahuddin,386,36.5,71.3,0.408,47,46
2025-03-21,16,Friday,True,INT-01,Al Rigga - Salahuddin,464,32.7,59.2,0.49,67,70
2025-03-21,17,Friday,True,INT-01,Al Rigga - Salahuddin,566,25.3,75.6,0.598,101,101
2025-03-21,18,Friday,True,INT-01,Al Rigga - Salahuddin,689,19.6,103.2,0.728,150,146
2025-03-21,19,Friday,True,INT-01,Al Rigga - Salahuddin,757,13.6,92.0,0.8,183,181
2025-03-21,20,Friday,True,INT-01,Al Rigga - Salahuddin,357,36.4,68.3,0.377,38,43
2025-03-21,21,Friday,True,INT-01,Al Rigga - Salahuddin,461,34.7,90.6,0.487,66,67
2025-03-21,22,Friday,True,INT-01,Al Rigga - Salahuddin,224,41.1,26.3,0.237,15,15
2025-03-21,23,Friday,True,INT-01,Al Rigga - Salahuddin,110,55.3,18.3,0.116,0,2
2025-03-21,0,Friday,True,INT-02,Deira City Centre,56,58.8,17.4,0.048,0,0
2025-03-21,1,Friday,True,INT-02,Deira City Centre,57,56.1,3.9,0.049,2,3
2025-03-21,2,Friday,True,INT-02,Deira City Centre,32,62.6,0.0,0.028,0,1
2025-03-21,3,Friday,True,INT-02,Deira City Centre,38,54.0,20.0,0.033,0,2
2025-03-21,4,Friday,True,INT-02,Deira City Centre,39,60.1,0.0,0.034,0,0
2025-03-21,5,Friday,True,INT-02,Deira City Centre,40,57.9,1.7,0.034,0,0
2025-03-21,6,Friday,True,INT-02,Deira City Centre,131,57.2,23.7,0.113,8,3
2025-03-21,7,Friday,True,INT-02,Deira City Centre,333,41.3,45.4,0.287,28,30
2025-03-21,8,Friday,True,INT-02,Deira City Centre,438,37.5,48.4,0.377,49,48
2025-03-21,9,Friday,True,INT-02,Deira City Centre,507,42.3,48.6,0.437,65,64
2025-03-21,10,Friday,True,INT-02,Deira City Centre,425,45.9,68.2,0.366,45,45
2025-03-21,11,Friday,True,INT-02,Deira City Centre,260,47.9,24.0,0.224,16,18
2025-03-21,12,Friday,True,INT-02,Deira City Centre,503,34.8,71.9,0.433,66,68
2025-03-21,13,Friday,True,INT-02,Deira City Centre,501,41.1,78.7,0.432,64,63
2025-03-21,14,Friday,True,INT-02,Deira City Centre,488,36.0,81.5,0.421,61,62
2025-03-21,15,Friday,True,INT-02,Deira City Centre,495,38.7,48.7,0.427,63,64
2025-03-21,16,Friday,True,INT-02,Deira City Centre,591,27.5,77.2,0.509,90,90
2025-03-21,17,Friday,True,INT-02,Deira City Centre,760,26.1,96.7,0.655,148,145
2025-03-21,18,Friday,True,INT-02,Deira City Centre,676,26.3,82.1,0.583,115,117
2025-03-21,19,Friday,True,INT-02,Deira City Centre,858,25.0,102.1,0.739,187,189
2025-03-21,20,Friday,True,INT-02,Deira City Centre,669,24.7,81.3,0.577,115,113
2025-03-21,21,Friday,True,INT-02,Deira City Centre,400,45.6,59.0,0.345,41,40
2025-03-21,22,Friday,True,INT-02,Deira City Centre,387,42.9,41.2,0.334,38,37
2025-03-21,23,Friday,True,INT-02,Deira City Centre,136,52.7,14.7,0.117,6,6
2025-03-21,0,Friday,True,INT-03,Al Maktoum Bridge,69,56.8,8.5,0.056,0,0
